subjnum,TaskOrder,block,block_Norm,trial,trial_num,trial_id,condition,saccindex,curritem,obs,Dwell,log_dur,p_efficient,p_engaged,decoded
1,VST_first,3,2,95,61,1_3_95,CD,3,TCD,2,182,5.204006687076795,0.122885425845133,0.8771145741548669,Distractor Engagement
1,VST_first,3,2,95,61,1_3_95,CD,4,Distractor,3,208,5.337538079701318,0.11931239185953271,0.8806876081404673,Distractor Engagement
1,VST_first,3,2,96,62,1_3_96,VD,1,TCD,2,166,5.111987788356544,0.042300378151352756,0.9576996218486473,Distractor Engagement
1,VST_first,3,2,96,62,1_3_96,VD,2,Distractor,3,210,5.3471075307174685,0.11940422358433972,0.8805957764156603,Distractor Engagement
1,VST_first,3,2,96,62,1_3_96,VD,3,TCD,2,264,5.575949103146316,0.18076399399857948,0.8192360060014207,Distractor Engagement
1,VST_first,4,3,97,63,1_4_97,CD,1,TCD,2,138,4.927253685157205,0.10841357826036077,0.8915864217396392,Distractor Engagement
1,VST_first,4,3,97,63,1_4_97,CD,2,TCD,2,68,4.219507705176107,0.9998462661588756,1.5373384112438187e-4,Efficient Search
1,VST_first,4,3,97,63,1_4_97,CD,3,Distractor,3,246,5.5053315359323625,0.13371343065631172,0.8662865693436883,Distractor Engagement
1,VST_first,4,3,97,63,1_4_97,CD,4,Distractor,3,170,5.135798437050262,0.16120846845237374,0.8387915315476263,Distractor Engagement
1,VST_first,4,3,97,63,1_4_97,CD,5,Distractor,3,120,4.787491742782046,0.6476794962945724,0.3523205037054276,Efficient Search
1,VST_first,4,3,98,64,1_4_98,CD,1,TCD,2,234,5.455321115357702,0.03118109171406037,0.9688189082859395,Distractor Engagement
1,VST_first,4,3,98,64,1_4_98,CD,2,Distractor,3,198,5.288267030694535,0.12148720104466511,0.8785127989553349,Distractor Engagement
1,VST_first,4,3,98,64,1_4_98,CD,3,Distractor,3,142,4.955827057601261,0.32210988579039146,0.6778901142096084,Distractor Engagement
1,VST_first,4,3,98,64,1_4_98,CD,4,Distractor,3,118,4.770684624465665,0.683695491284142,0.316304508715858,Efficient Search
1,VST_first,4,3,98,64,1_4_98,CD,5,Target,1,346,5.846438775057725,1,0,Efficient Search
1,VST_first,4,3,99,65,1_4_99,VD,1,Distractor,3,244,5.497168225293202,0.034537897206226985,0.965462102793773,Distractor Engagement
1,VST_first,4,3,99,65,1_4_99,VD,2,TCD,2,158,5.062595033026967,0.2052686943191266,0.7947313056808735,Distractor Engagement
1,VST_first,4,3,99,65,1_4_99,VD,3,TCD,2,134,4.897839799950911,0.41619831476408253,0.5838016852359175,Distractor Engagement
1,VST_first,4,3,99,65,1_4_99,VD,4,Distractor,3,164,5.099866427824199,0.1804598465621155,0.8195401534378844,Distractor Engagement
1,VST_first,4,3,100,66,1_4_100,VD,1,Distractor,3,110,4.700480365792417,0.4867597005090076,0.5132402994909925,Distractor Engagement
1,VST_first,4,3,100,66,1_4_100,VD,2,Distractor,3,214,5.365976015021851,0.12007416466834607,0.8799258353316539,Distractor Engagement
1,VST_first,4,3,100,66,1_4_100,VD,3,Distractor,3,194,5.267858159063328,0.12372320595258592,0.8762767940474141,Distractor Engagement
1,VST_first,4,3,100,66,1_4_100,VD,4,Distractor,3,262,5.568344503761097,0.17697919116778552,0.8230208088322144,Distractor Engagement
1,VST_first,4,3,101,67,1_4_101,VD,1,Distractor,3,176,5.170483995038151,0.03514698654472409,0.9648530134552759,Distractor Engagement
1,VST_first,4,3,101,67,1_4_101,VD,2,Distractor,3,58,4.060443010546419,0.9999942922995047,5.707700495382393e-6,Efficient Search
1,VST_first,4,3,101,67,1_4_101,VD,3,Distractor,3,258,5.552959584921617,0.1530992479498224,0.8469007520501776,Distractor Engagement
1,VST_first,4,3,101,67,1_4_101,VD,4,Distractor,3,192,5.2574953720277815,0.12517324988815468,0.8748267501118453,Distractor Engagement
1,VST_first,4,3,102,68,1_4_102,CD,1,Distractor,3,174,5.159055299214529,0.03631843954822655,0.9636815604517734,Distractor Engagement
1,VST_first,4,3,102,68,1_4_102,CD,2,Distractor,3,102,4.624972813284271,0.9152403989833394,0.08475960101666052,Efficient Search
1,VST_first,4,3,102,68,1_4_102,CD,3,TCD,2,222,5.402677381872279,0.11095782354764776,0.8890421764523522,Distractor Engagement
1,VST_first,4,3,102,68,1_4_102,CD,4,Distractor,3,306,5.723585101952381,0.32988722292470835,0.6701127770752917,Distractor Engagement
1,VST_first,4,3,103,69,1_4_103,VD,1,TCD,2,272,5.605802066295998,0.050530702834015936,0.9494692971659842,Distractor Engagement
1,VST_first,4,3,103,69,1_4_103,VD,2,Distractor,3,254,5.537334267018537,0.16076810611965622,0.8392318938803438,Distractor Engagement
1,VST_first,4,3,103,69,1_4_103,VD,3,Target,1,216,5.375278407684165,1,0,Efficient Search
1,VST_first,4,3,104,70,1_4_104,CD,1,Distractor,3,262,5.568344503761097,0.04352315826624803,0.956476841733752,Distractor Engagement
1,VST_first,4,3,104,70,1_4_104,CD,2,Distractor,3,240,5.480638923341991,0.13932728978326114,0.8606727102167389,Distractor Engagement
1,VST_first,4,3,104,70,1_4_104,CD,3,TCD,2,226,5.420534999272286,0.12522395397607064,0.8747760460239293,Distractor Engagement
1,VST_first,4,3,105,71,1_4_105,CD,1,Distractor,3,146,4.983606621708336,0.0777489364072052,0.9222510635927949,Distractor Engagement
1,VST_first,4,3,105,71,1_4_105,CD,2,Distractor,3,84,4.430816798843313,0.9938950491666236,0.0061049508333762435,Efficient Search
1,VST_first,4,3,105,71,1_4_105,CD,3,TCD,2,228,5.429345628954441,0.11459702456719041,0.8854029754328095,Distractor Engagement
1,VST_first,4,3,105,71,1_4_105,CD,4,TCD,2,238,5.472270673671475,0.13632601574351674,0.8636739842564833,Distractor Engagement
1,VST_first,4,3,106,72,1_4_106,VD,2,Distractor,3,270,5.598421958998375,0.04917245018973742,0.9508275498102625,Distractor Engagement
1,VST_first,4,3,106,72,1_4_106,VD,3,TCD,2,280,5.634789603169249,0.22469693349828482,0.7753030665017151,Distractor Engagement
1,VST_first,4,3,106,72,1_4_106,VD,4,TCD,2,224,5.4116460518550396,0.12390057824264604,0.876099421757354,Distractor Engagement
1,VST_first,4,3,107,73,1_4_107,CD,1,Distractor,3,242,5.488937726156687,0.033805998830706514,0.9661940011692935,Distractor Engagement
1,VST_first,4,3,107,73,1_4_107,CD,2,TCD,2,204,5.318119993844216,0.11910021732826775,0.8808997826717323,Distractor Engagement
1,VST_first,4,3,107,73,1_4_107,CD,3,Target,1,338,5.823045895483019,1,0,Efficient Search
1,VST_first,4,3,108,74,1_4_108,CD,1,TCD,2,144,4.969813299576001,0.08373827213333236,0.9162617278666676,Distractor Engagement
1,VST_first,4,3,108,74,1_4_108,CD,2,TCD,2,90,4.499809670330265,0.9828547298431589,0.017145270156841117,Efficient Search
1,VST_first,4,3,108,74,1_4_108,CD,3,TCD,2,210,5.3471075307174685,0.10742426767919572,0.8925757323208043,Distractor Engagement
1,VST_first,4,3,108,74,1_4_108,CD,4,TCD,2,174,5.159055299214529,0.15051982499670719,0.8494801750032928,Distractor Engagement
1,VST_first,4,3,109,75,1_4_109,VD,1,Distractor,3,136,4.912654885736052,0.11954108213972522,0.8804589178602747,Distractor Engagement
1,VST_first,4,3,109,75,1_4_109,VD,2,Distractor,3,180,5.19295685089021,0.13946950457633564,0.8605304954236643,Distractor Engagement
1,VST_first,4,3,109,75,1_4_109,VD,3,Distractor,3,242,5.488937726156687,0.14188609094554738,0.8581139090544527,Distractor Engagement
1,VST_first,4,3,109,75,1_4_109,VD,4,Target,1,514,6.2422232654551655,1,0,Efficient Search
1,VST_first,4,3,111,76,1_4_111,CD,1,Distractor,3,200,5.298317366548036,0.028221920826883427,0.9717780791731165,Distractor Engagement
1,VST_first,4,3,111,76,1_4_111,CD,2,TCD,2,292,5.676753802268282,0.26746885109185226,0.7325311489081476,Distractor Engagement
1,VST_first,4,3,111,76,1_4_111,CD,3,TCD,2,314,5.749392985908253,0.36917365198689384,0.6308263480131061,Distractor Engagement
1,VST_first,4,3,112,77,1_4_112,VD,1,Distractor,3,98,4.584967478670572,0.7911947496061433,0.20880525039385658,Efficient Search
1,VST_first,4,3,112,77,1_4_112,VD,2,TCD,2,302,5.71042701737487,0.28612435091742505,0.713875649082575,Distractor Engagement
1,VST_first,4,3,112,77,1_4_112,VD,3,Distractor,3,256,5.545177444479562,0.16453547487723058,0.8354645251227695,Distractor Engagement
1,VST_first,4,3,112,77,1_4_112,VD,4,Distractor,3,192,5.2574953720277815,0.12517324988815473,0.8748267501118453,Distractor Engagement
1,VST_first,4,3,113,78,1_4_113,VD,1,TCD,2,150,5.0106352940962555,0.06678782834413784,0.933212171655862,Distractor Engagement
1,VST_first,4,3,113,78,1_4_113,VD,2,Target,1,332,5.805134968916488,1,0,Efficient Search
1,VST_first,4,3,114,79,1_4_114,VD,1,TCD,2,128,4.852030263919617,0.17860551066592167,0.8213944893340783,Distractor Engagement
1,VST_first,4,3,114,79,1_4_114,VD,2,TCD,2,134,4.897839799950911,0.41619831476408253,0.5838016852359175,Distractor Engagement
1,VST_first,4,3,114,79,1_4_114,VD,3,TCD,2,118,4.770684624465665,0.6825896983932992,0.3174103016067008,Efficient Search
1,VST_first,4,3,114,79,1_4_114,VD,4,Distractor,3,280,5.634789603169249,0.20627522108268748,0.7937247789173125,Distractor Engagement
1,VST_first,4,3,114,79,1_4_114,VD,5,TCD,2,318,5.762051382780177,0.39073287630135706,0.609267123698643,Distractor Engagement
1,VST_first,4,3,115,80,1_4_115,CD,1,TCD,2,230,5.438079308923196,0.0302095891255109,0.969790410874489,Distractor Engagement
1,VST_first,4,3,115,80,1_4_115,CD,2,Distractor,3,192,5.2574953720277815,0.1251732498881547,0.8748267501118454,Distractor Engagement
1,VST_first,4,3,115,80,1_4_115,CD,3,Target,1,232,5.44673737166631,1,0,Efficient Search
1,VST_first,4,3,116,81,1_4_116,CD,1,Distractor,3,196,5.278114659230517,0.028692854146080665,0.9713071458539194,Distractor Engagement
1,VST_first,4,3,116,81,1_4_116,CD,2,Distractor,3,226,5.420534999272286,0.1257846332859123,0.8742153667140877,Distractor Engagement
1,VST_first,4,3,116,81,1_4_116,CD,3,TCD,2,188,5.236441962829949,0.1282314579317928,0.8717685420682072,Distractor Engagement
1,VST_first,4,3,116,81,1_4_116,CD,4,TCD,2,168,5.123963979403259,0.16630655237386263,0.8336934476261374,Distractor Engagement
1,VST_first,4,3,117,82,1_4_117,VD,1,TCD,2,168,5.123963979403259,0.04050245903008396,0.959497540969916,Distractor Engagement
1,VST_first,4,3,117,82,1_4_117,VD,2,TCD,2,140,4.941642422609304,0.3420712810327328,0.6579287189672671,Distractor Engagement
1,VST_first,4,3,117,82,1_4_117,VD,3,TCD,2,228,5.429345628954441,0.12669652297024486,0.8733034770297552,Distractor Engagement
1,VST_first,4,3,117,82,1_4_117,VD,4,TCD,2,170,5.135798437050262,0.16051888180392967,0.8394811181960703,Distractor Engagement
1,VST_first,4,3,118,83,1_4_118,CD,1,TCD,2,230,5.438079308923196,0.0302095891255109,0.969790410874489,Distractor Engagement
1,VST_first,4,3,118,83,1_4_118,CD,2,Target,1,344,5.840641657373398,1,0,Efficient Search
1,VST_first,4,3,119,84,1_4_119,CD,1,TCD,2,270,5.598421958998375,0.04893415103812497,0.951065848961875,Distractor Engagement
1,VST_first,4,3,119,84,1_4_119,CD,2,TCD,2,194,5.267858159063328,0.12317042073984676,0.8768295792601533,Distractor Engagement
1,VST_first,4,3,119,84,1_4_119,CD,3,TCD,2,122,4.804021044733257,0.6104558591315651,0.3895441408684349,Efficient Search
1,VST_first,4,3,119,84,1_4_119,CD,4,Distractor,3,278,5.627621113690637,0.20037628816259986,0.7996237118374001,Distractor Engagement
1,VST_first,4,3,120,85,1_4_120,CD,1,TCD,2,102,4.624972813284271,0.694500573605621,0.3054994263943789,Efficient Search
1,VST_first,4,3,120,85,1_4_120,CD,2,TCD,2,234,5.455321115357702,0.11947782607628359,0.8805221739237163,Distractor Engagement
1,VST_first,4,3,120,85,1_4_120,CD,3,Target,1,260,5.560681631015528,1,0,Efficient Search
1,VST_first,4,3,121,86,1_4_121,CD,1,TCD,2,248,5.5134287461649825,0.03597107604061722,0.9640289239593828,Distractor Engagement
1,VST_first,4,3,121,86,1_4_121,CD,2,Target,1,428,6.059123195581797,1,0,Efficient Search
1,VST_first,4,3,123,87,1_4_123,VD,1,Distractor,3,144,4.969813299576001,0.08413106718160457,0.9158689328183954,Distractor Engagement
1,VST_first,4,3,123,87,1_4_123,VD,2,Distractor,3,112,4.718498871295094,0.7866344915214342,0.21336550847856586,Efficient Search
1,VST_first,4,3,123,87,1_4_123,VD,3,Distractor,3,202,5.308267697401205,0.10852027423388311,0.8914797257661169,Distractor Engagement
1,VST_first,4,3,123,87,1_4_123,VD,4,TCD,2,146,4.983606621708336,0.28385337717003956,0.7161466228299604,Distractor Engagement
1,VST_first,4,3,123,87,1_4_123,VD,5,TCD,2,288,5.662960480135946,0.2522240372854562,0.7477759627145437,Distractor Engagement
1,VST_first,4,3,124,88,1_4_124,CD,1,Distractor,3,132,4.882801922586371,0.14550640573051574,0.8544935942694842,Distractor Engagement
1,VST_first,4,3,124,88,1_4_124,CD,2,Distractor,3,220,5.393627546352362,0.12224874037216668,0.8777512596278333,Distractor Engagement
1,VST_first,4,3,124,88,1_4_124,CD,3,Distractor,3,212,5.356586274672012,0.11965938536214579,0.8803406146378543,Distractor Engagement
1,VST_first,4,3,124,88,1_4_124,CD,4,Distractor,3,266,5.583496308781699,0.18626884834864504,0.813731151651355,Distractor Engagement
1,VST_first,4,3,125,89,1_4_125,VD,1,TCD,2,152,5.0238805208462765,0.06237059249113785,0.9376294075088621,Distractor Engagement
1,VST_first,4,3,125,89,1_4_125,VD,2,TCD,2,254,5.537334267018537,0.16008004367248088,0.8399199563275191,Distractor Engagement
1,VST_first,4,3,125,89,1_4_125,VD,3,Distractor,3,198,5.288267030694535,0.12148720104466511,0.8785127989553349,Distractor Engagement
1,VST_first,4,3,126,90,1_4_126,VD,1,TCD,2,88,4.477336814478207,0.944013243592063,0.0559867564079371,Efficient Search
1,VST_first,4,3,126,90,1_4_126,VD,2,Distractor,3,102,4.624972813284271,0.9059566126061559,0.09404338739384414,Efficient Search
1,VST_first,4,3,126,90,1_4_126,VD,3,TCD,2,174,5.159055299214529,0.13650081551274063,0.8634991844872594,Distractor Engagement
1,VST_first,4,3,126,90,1_4_126,VD,4,Target,1,300,5.703782474656201,1,0,Efficient Search
1,VST_first,4,3,127,91,1_4_127,VD,1,Distractor,3,148,4.997212273764115,0.07210595019280343,0.9278940498071966,Distractor Engagement
1,VST_first,4,3,127,91,1_4_127,VD,2,Distractor,3,216,5.375278407684165,0.1206455124569302,0.8793544875430697,Distractor Engagement
1,VST_first,4,3,127,91,1_4_127,VD,3,Distractor,3,162,5.087596335232384,0.18821101668156393,0.8117889833184361,Distractor Engagement
1,VST_first,4,3,127,91,1_4_127,VD,4,Distractor,3,224,5.4116460518550396,0.12445617525772029,0.8755438247422798,Distractor Engagement
1,VST_first,4,3,128,92,1_4_128,VD,1,Distractor,3,220,5.393627546352362,0.028628131695971885,0.9713718683040282,Distractor Engagement
1,VST_first,4,3,128,92,1_4_128,VD,2,TCD,2,248,5.5134287461649825,0.14989917710545306,0.8501008228945469,Distractor Engagement
1,VST_first,4,3,128,92,1_4_128,VD,3,TCD,2,198,5.288267030694535,0.12094302726823251,0.8790569727317674,Distractor Engagement
1,VST_first,5,4,129,93,1_5_129,VD,1,Distractor,3,60,4.0943445622221,0.9999436101597207,5.638984027929556e-5,Efficient Search
1,VST_first,5,4,129,93,1_5_129,VD,2,Distractor,3,208,5.337538079701318,0.10783100443554615,0.8921689955644538,Distractor Engagement
1,VST_first,5,4,129,93,1_5_129,VD,3,TCD,2,242,5.488937726156687,0.14126523774041935,0.8587347622595806,Distractor Engagement
1,VST_first,5,4,129,93,1_5_129,VD,4,Target,1,184,5.214935757608986,1,0,Efficient Search
1,VST_first,5,4,130,94,1_5_130,CD,1,Distractor,3,94,4.543294782270004,0.8685733366099012,0.1314266633900988,Efficient Search
1,VST_first,5,4,130,94,1_5_130,CD,2,Distractor,3,236,5.4638318050256105,0.12193157164449027,0.8780684283555096,Distractor Engagement
1,VST_first,5,4,130,94,1_5_130,CD,3,TCD,2,200,5.298317366548036,0.12013811200920711,0.8798618879907929,Distractor Engagement
1,VST_first,5,4,130,94,1_5_130,CD,4,TCD,2,218,5.384495062789089,0.12082726839165228,0.8791727316083477,Distractor Engagement
1,VST_first,5,4,131,95,1_5_131,CD,1,Distractor,3,166,5.111987788356544,0.042507816080707,0.9574921839192929,Distractor Engagement
1,VST_first,5,4,131,95,1_5_131,CD,2,Distractor,3,92,4.5217885770490405,0.9768020915654116,0.02319790843458828,Efficient Search
1,VST_first,5,4,131,95,1_5_131,CD,3,TCD,2,208,5.337538079701318,0.1073405264392791,0.892659473560721,Distractor Engagement
1,VST_first,5,4,131,95,1_5_131,CD,4,Distractor,3,204,5.318119993844216,0.11963722798543941,0.8803627720145606,Distractor Engagement
1,VST_first,5,4,132,96,1_5_132,VD,1,Distractor,3,222,5.402677381872279,0.028894959511840138,0.9711050404881599,Distractor Engagement
1,VST_first,5,4,132,96,1_5_132,VD,2,TCD,2,134,4.897839799950911,0.4161983147640825,0.5838016852359175,Distractor Engagement
1,VST_first,5,4,132,96,1_5_132,VD,3,TCD,2,100,4.605170185988092,0.9322116584767582,0.06778834152324173,Efficient Search
1,VST_first,5,4,132,96,1_5_132,VD,4,TCD,2,158,5.062595033026967,0.18727467401042935,0.8127253259895707,Distractor Engagement
1,VST_first,5,4,132,96,1_5_132,VD,5,TCD,2,204,5.318119993844216,0.11910021732826774,0.8808997826717323,Distractor Engagement
1,VST_first,5,4,133,97,1_5_133,CD,1,Distractor,3,160,5.075173815233827,0.04927335818388182,0.9507266418161182,Distractor Engagement
1,VST_first,5,4,133,97,1_5_133,CD,2,Distractor,3,140,4.941642422609304,0.3432219328736536,0.6567780671263463,Distractor Engagement
1,VST_first,5,4,133,97,1_5_133,CD,3,Distractor,3,172,5.147494476813453,0.1559427275473137,0.8440572724526862,Distractor Engagement
1,VST_first,5,4,133,97,1_5_133,CD,4,Distractor,3,186,5.225746673713202,0.1310154838027518,0.8689845161972481,Distractor Engagement
1,VST_first,5,4,133,97,1_5_133,CD,5,TCD,2,314,5.749392985908253,0.36917365198689395,0.6308263480131061,Distractor Engagement
1,VST_first,5,4,134,98,1_5_134,VD,1,Distractor,3,126,4.836281906951478,0.19994116187531805,0.8000588381246819,Distractor Engagement
1,VST_first,5,4,134,98,1_5_134,VD,2,Distractor,3,114,4.736198448394496,0.7536897988189619,0.24631020118103808,Efficient Search
1,VST_first,5,4,134,98,1_5_134,VD,3,Distractor,3,222,5.402677381872279,0.11146276641524555,0.8885372335847544,Distractor Engagement
1,VST_first,5,4,134,98,1_5_134,VD,4,TCD,2,252,5.529429087511423,0.1565086099764232,0.8434913900235768,Distractor Engagement
1,VST_first,5,4,135,99,1_5_135,CD,1,TCD,2,188,5.236441962829949,0.03018672943967772,0.9698132705603223,Distractor Engagement
1,VST_first,5,4,135,99,1_5_135,CD,2,TCD,2,220,5.393627546352362,0.12170162800665714,0.8782983719933429,Distractor Engagement
1,VST_first,5,4,135,99,1_5_135,CD,3,Distractor,3,138,4.927253685157205,0.36611353246490214,0.6338864675350978,Distractor Engagement
1,VST_first,5,4,135,99,1_5_135,CD,4,Distractor,3,180,5.19295685089021,0.13946950457633567,0.8605304954236644,Distractor Engagement
1,VST_first,5,4,136,100,1_5_136,CD,1,Distractor,3,192,5.2574953720277815,0.02938797714140907,0.9706120228585909,Distractor Engagement
1,VST_first,5,4,136,100,1_5_136,CD,2,Distractor,3,66,4.189654742026425,0.9999146873992675,8.531260073254764e-5,Efficient Search
1,VST_first,5,4,136,100,1_5_136,CD,3,TCD,2,202,5.308267697401205,0.10802704065972157,0.8919729593402783,Distractor Engagement
1,VST_first,5,4,136,100,1_5_136,CD,4,TCD,2,224,5.4116460518550396,0.12390057824264605,0.8760994217573539,Distractor Engagement
1,VST_first,5,4,136,100,1_5_136,CD,5,TCD,2,252,5.529429087511423,0.1565086099764232,0.8434913900235768,Distractor Engagement
1,VST_first,5,4,137,101,1_5_137,VD,1,Distractor,3,110,4.700480365792417,0.4867597005090076,0.5132402994909925,Distractor Engagement
1,VST_first,5,4,137,101,1_5_137,VD,2,Distractor,3,184,5.214935757608986,0.13351605533186456,0.8664839446681355,Distractor Engagement
1,VST_first,5,4,137,101,1_5_137,VD,3,Distractor,3,214,5.365976015021851,0.1200741646683461,0.879925835331654,Distractor Engagement
1,VST_first,5,4,137,101,1_5_137,VD,4,TCD,2,296,5.69035945432406,0.2837207758157749,0.7162792241842252,Distractor Engagement
1,VST_first,5,4,138,102,1_5_138,CD,1,Distractor,3,100,4.605170185988092,0.745217170156355,0.25478282984364486,Efficient Search
1,VST_first,5,4,138,102,1_5_138,CD,2,Distractor,3,222,5.402677381872279,0.11146276641524554,0.8885372335847543,Distractor Engagement
1,VST_first,5,4,138,102,1_5_138,CD,3,Distractor,3,198,5.288267030694535,0.12148720104466512,0.8785127989553349,Distractor Engagement
1,VST_first,5,4,138,102,1_5_138,CD,4,Distractor,3,88,4.477336814478207,0.9876679826433021,0.012332017356697823,Efficient Search
1,VST_first,5,4,138,102,1_5_138,CD,5,Target,1,232,5.44673737166631,1,0,Efficient Search
1,VST_first,5,4,139,103,1_5_139,VD,1,TCD,2,166,5.111987788356544,0.042300378151352756,0.9576996218486473,Distractor Engagement
